Lat,Lon,Site Name,Country,VIDA_ID,Province,District,Ratio of built-up area,Number of buildings,Number of large buildings,Number of medium buildings,Number of small buildings,Number of very small structures,Population sum,Population estimate,Customer density,Distance to the road [km],Distance to nearest hub [km],Nearest regional hub,Distance to railway [km],Healthcare facilities,Education facilities,Average relative wealth index,Total points of interest,Top five dominant crops,Total crop value [$/year],Total crop yield [kg/ha],Total crop value per hectare [$/ha],Percentage of nightlight overlap [%],Has nightlight?,Distance to the nightlight [km],Distance to nearest hydropower source [km],Distance to nearest transformer [km],Distance to nearest substation [km],Distance to nearest HV lines [km],Distance to nearest MV lines [km],Potential number of connections,Estimated energy demand [kWh/day],Average demand per connection [kWh/day],Length of minimum spanning tree [km],Total cost for minimum spanning tree [$],Potential PV production [kWh/kWp],Distance to nearest solar mill [Km],Distance to nearest mini-grid site [Km],Mini-grid site status,"Fatalities within 50 km (battles,riots,violence against civilians,explosions)","Fatalities within 25 km (battles,riots,violence against civilians,explosions)",Total number of incidents within 25km,Security risk,Travelhours,GHI,geometry,mg_id,avg_diesel_price,MG_diesel_cost,VIDA_Conn_All,VIDA_Pot_Con,PUoE,SME,ResC,ResB,ResA,hybrids,HGM_lcoe,HMG_Inv,HMG_GenOpex,HMG_GenOpex_y,HMG_SGnAOpex,HMG_SGnAOpex_y,HMG_npv_cost,HMG_cap,HMG_ren_cap,HMG_dl_cap,HMG_ren_share,HMG_bat_size,HMG_fuel_usage,Est_dem_kWh_year,No_of_poles,Poles_CAPEX,Cable_CAPEX,Dist_CAPEX,TdxLC,PSLC,Transp_of_mat,LogInstCAPEX,Conn_CAPEX,Tot_CAPEX,ResAConskWh_y,ResBConskWh_y,ResCConskWh_y,ResSMEConskWh_y,ResPUoEConskWh_y,ResARev_y,ResBRev_y,ResCRev_y,ResSMERev_y,ResPUoERev_y,ResARev_y2,ResBRev_y2,ResCRev_y2,ResSMERev_y2,ResPUoERev_y2,gen_opex_y2,sgna_opex_y2,TotalRev2,TotalOpex2,CAPEX_GAP2,CAPEX_subsidy2,Total_subsidy2,ResARev_y5,ResBRev_y5,ResCRev_y5,ResSMERev_y5,ResPUoERev_y5,gen_opex_y5,sgna_opex_y5,TotalRev5,TotalOpex5,CAPEX_GAP5,CAPEX_subsidy5,Total_subsidy5,ResARev_y7,ResBRev_y7,ResCRev_y7,ResSMERev_y7,ResPUoERev_y7,gen_opex_y7,sgna_opex_y7,TotalRev7,TotalOpex7,CAPEX_GAP7,CAPEX_subsidy7,Total_subsidy7
-15.27743953,30.27351741,Chilukusha,Zambia,1370,Lusaka,Luangwa,0.05,434,17,10,407,224,1152,884,0.05,0,102.551,Nyimba,204.393,0,0,-0.3,0,"maize, groundnut, soybean, rice, sorghum",29786,9253,475,100,Yes,0,0.087,38.072,40.7,121.184,37.708,434,113.519,0.262,10.036,220007.2,4.36,46.28,33.97,Operational,"0,0,0,0","0,0,0,0",0,low,2.705680736,1976.963376,POINT (30.2735174135199 -15.2774395283157),444,1,1.076951009,658,461,10,37,37,163,214,"[0.6707, 194731.92, 6493.72, 710.26, 66589.39, 8298.0, 330556.71, 43.77, 34.17, 9.601, 0.689, 192.2, 7259.87, 70154.61]",0.6707,194731.92,6493.72,710.26,66589.39,8298,330556.71,43.77,34.17,9.601,0.689,192.2,7259.87,70154.61,251,70832.2,20072,90904.2,15060,4377,12447,31884,79753,397273.12,6170.689922,11125.56506,6239.310014,9078.791829,37540.25,8947.500387,13016.91112,4117.944609,5901.214689,9009.66,18405.0083,26775.78617,8470.612061,12138.79862,18532.87062,1461.00482,17068.986,84323.07577,18529.99082,312950.0442,678.8504213,719.0456292,47421.75205,68989.62894,21825.10643,31276.43785,47751.198,3764.378,43979.4,217264.1233,47743.778,180008.9967,390.4750471,494.0407261,67741.52543,98551.03409,31176.95864,44678.09641,68212.13586,5377.37846,62824.158,310359.7504,68201.53646,86913.36958,188.532255,336.4748504
-14.98431471,22.58400358,Yuka,Zambia,17047,Western,Kalabo,0.04,231,0,4,227,76,352,470,0.04,0,9.923,Kalabo,353.757,0,0,-0.32,0,"cassava, maize, pearl_millet, small_millet, rice",42047,16194,271,0,No,1.268,1.126,2.847,70.142,0,0,231,51.859,0.224,4.183,103777.1,4.73,75.1,8.23,Reserved,"0,0,0,0","0,0,0,0",0,low,0.909211072,2118.094971,POINT (22.5840035752902 -14.9843147078414),445,1,1.02585845,307,215,0,18,18,78,101,"[0.8788, 63950.53, 1546.08, 323.98, 31055.79, 3870.0, 96847.72, 12.69, 12.25, 0.445, 0.993, 42.98, 35.87, 15688.27]",0.8788,63950.53,1546.08,323.98,31055.79,3870,96847.72,12.69,12.25,0.445,0.993,42.98,35.87,15688.27,105,29631,8366,37997,6300,1269,5805,13374,37195,152516.53,2912.334963,5323.890029,3035.340007,4416.709539,0,4222.885697,6228.951333,2003.324404,2870.8612,0,8686.475878,12812.95289,4120.8383,5905.361489,0,666.42686,7960.59,31525.62856,8627.01686,120990.9014,562.7483788,602.8740386,22381.29419,33013.44207,10617.61934,15215.56436,0,1717.094,20511,81227.91996,22228.094,71288.61004,331.5749304,434.9614141,31971.46761,47159.39055,15167.16907,21735.29015,0,2452.85258,29299.77,116033.3174,31752.62258,36483.21263,169.6893611,317.3759777
-17.62677812,25.94106292,Senkobo,Zambia,20997,Southern,Kazungula,0.04,132,1,6,125,32,253,269,0.04,0,27.086,Livingstone,0,0,0,-0.69,0,"vegetables, maize, groundnut, tobacco, sunflower",3059979,17379,2722,100,Yes,0,7.545,0,1.153,19.843,0,132,32.125,0.243,3.272,69441.6,4.64,0.4,51.36,Reserved,"0,0,0,0","0,0,0,0",0,low,0.256820496,2035.527999,POINT (25.9410629229939 -17.6267781211299),446,1,1.007304112,164,115,0,10,10,42,53,"[0.8774, 34846.81, 873.25, 176.37, 16611.24, 2070.0, 52608.51, 7.03, 6.67, 0.364, 0.988, 23.38, 34.29, 8534.99]",0.8774,34846.81,873.25,176.37,16611.24,2070,52608.51,7.03,6.67,0.364,0.988,23.38,34.29,8534.99,82,23140.4,6544,29684.4,4920,703,3105,8728,19895,93154.21,1528.254981,2866.710015,1686.300004,2453.727521,0,2215.969722,3354.050718,1112.958002,1594.922889,0,4558.249718,6899.282327,2289.354611,3280.756383,0,362.79309,4257.99,17027.64304,4620.78309,76126.56696,661.9701475,702.15087,11744.63953,17776.46881,5898.677413,8453.091311,0,934.761,10971,43872.87706,11905.761,49281.33294,428.5333299,532.0616865,16777.10677,25393.51799,8426.205037,12075.16119,0,1335.29727,15671.97,62671.99098,17007.26727,30482.21902,265.0627741,412.9520547
-10.31285377,31.86545289,,Zambia,14487,Northern,Mungwi,0.02,112,1,0,111,67,300,228,0.02,0,35.073,Chinsali,60.27,0,0,-0.54,0,"cassava, maize, groundnut, rice, other_pulses",121016,19411,408,0,No,25.641,0.493,36.226,36.963,36.93,36.226,112,25.187,0.225,3.197,63757.9,4.54,10.72,26.03,Reserved,"0,0,0,0","0,0,0,0",0,low,2.13812066,2050.439222,POINT (31.8654528865457 -10.3128537653392),449,1,1.060809296,179,126,0,11,11,46,58,"[0.8745, 38185.22, 923.69, 193.56, 18200.14, 2268.0, 57539.7, 7.58, 7.32, 0.266, 0.991, 25.66, 27.1, 9366.19]",0.8745,38185.22,923.69,193.56,18200.14,2268,57539.7,7.58,7.32,0.266,0.991,25.66,27.1,9366.19,80,22576,6394,28970,4800,758,3402,8960,21798,97913.22,1672.429979,3139.730017,1854.930004,2699.100274,0,2425.023469,3673.48412,1224.253803,1754.415178,0,4988.273276,7556.356834,2518.290072,3608.832021,0,398.15292,4665.276,18671.7522,5063.42892,79241.4678,628.9005381,669.0864819,12852.62439,19469.46583,6488.545154,9298.400443,0,1025.868,12020.4,48109.03582,13046.268,49804.18418,395.271303,498.8131125,18359.85269,27811.94827,9268.82554,13282.67731,0,1465.44276,17171.028,68723.30381,18636.47076,29189.91619,231.6660015,379.5744996
-13.49399262,25.84667202,Kasempa,Zambia,6942,North-Western,Kasempa,0.02,170,0,0,170,126,332,346,0.02,0,4.109,Kasempa,240.754,0,0,-0.16,0,"maize, sorghum, soybean, groundnut, other_pulses",32432,22994,332,39.911,Yes,0,0.355,0.951,3.667,4.175,0.946,170,36.89,0.217,4.811,96297.3,4.51,1.52,42.43,Reserved,"0,0,0,0","0,0,0,0",0,low,3.052164109,2006.480991,POINT (25.8466720229369 -13.4939926172891),463,1,1.086805181,296,208,0,17,17,75,99,"[0.8862, 61278.61, 1534.48, 309.91, 30044.67, 3744.0, 93458.13, 12.35, 11.71, 0.639, 0.986, 41.13, 68.84, 15011.84]",0.8862,61278.61,1534.48,309.91,30044.67,3744,93458.13,12.35,11.71,0.639,0.986,41.13,68.84,15011.84,120,33864,9622,43486,7200,1235,5616,14051,35984,154799.61,2854.664964,5119.125028,2866.710006,4171.336787,0,4139.264198,5989.376282,1892.028604,2711.368911,0,8514.466455,12320.14701,3891.902839,5577.28585,0,637.48487,7701.408,30303.80216,8338.89287,124495.8078,598.5375377,638.6283688,21938.10025,31743.6943,10027.7516,14370.25523,0,1642.523,19843.2,78079.80137,21485.723,76719.80863,368.8452338,472.141979,31338.36924,45345.56783,14324.54856,20527.77403,0,2346.32861,28345.824,111536.2597,30692.15261,43263.35034,207.9968766,355.5553026
-17.42881772,24.47631879,Sesheke,Zambia,24420,Western,Sesheke,0.04,266,0,1,265,55,404,542,0.04,0,19.691,Sesheke,96.685,0,0,-0.14,0,,,,,0,No,8.711,2.796,9.598,19.05,0,9.598,266,58.155,0.219,4.781,119087.5,4.72,3.89,11.34,Reserved,"0,0,0,0","0,0,0,0",0,low,1.793915069,2092.190091,POINT (24.4763187863299 -17.4288177218325),464,1,1.051019905,321,225,0,18,18,81,108,"[0.8847, 65598.12, 1584.99, 332.14, 32500.24, 4050.0, 100021.28, 13.01, 12.56, 0.457, 0.992, 44.1, 40.06, 16094.88]",0.8847,65598.12,1584.99,332.14,32500.24,4050,100021.28,13.01,12.56,0.457,0.992,44.1,40.06,16094.88,120,33864,9562,43426,7200,1301,6075,14576,38925,162525.12,3114.179961,5528.65503,3035.340007,4416.709539,0,4515.560943,6468.526385,2003.324404,2870.8612,0,9288.50886,13305.75877,4120.8383,5905.361489,0,683.21198,8330.85,32620.46742,9014.06198,129904.6526,577.3540115,617.4165091,23932.473,34283.18984,10617.61934,15215.56436,0,1760.342,21465,84048.84654,23225.342,78476.27346,348.7834376,452.0071798,34187.3119,48973.21326,15167.16907,21735.29015,0,2514.63194,30662.55,120062.9844,33177.18194,42462.13563,188.7206028,336.1747448
-11.12215705,31.9039515,Mayuke,Zambia,10144,Muchinga,Shiwang'Andu,0.02,195,2,2,191,47,432,397,0.02,0,66.611,Chinsali,76.955,0,0,-0.37,0,"maize, groundnut, cassava, rice, other_pulses",93842,24237,466,0,No,11.022,1.019,25.37,25.336,0,25.347,195,44.947,0.23,6.119,117361.1,4.46,18.4,10.96,Operational,"0,0,0,0","0,0,0,0",0,low,1.00252388,1973.481459,POINT (31.9039515038712 -11.1221570505218),465,1,1.028512316,242,170,0,14,14,62,80,"[0.885, 50348.51, 1260.61, 254.6, 24555.74, 3060.0, 76682.7, 10.15, 9.62, 0.525, 0.984, 33.79, 62.74, 12334.65]",0.885,50348.51,1260.61,254.6,24555.74,3060,76682.7,10.15,9.62,0.525,0.984,33.79,62.74,12334.65,153,43176.6,12238,55414.6,9180,1015,4590,14785,29410,149958.11,2306.799971,4231.810023,2360.820005,3435.21853,0,3344.859958,4951.217727,1558.141203,2232.892045,0,6880.376933,10184.65486,3205.096456,4593.058936,0,523.7122,6294.42,24863.18719,6818.1322,125094.9228,735.8524871,775.9591471,17727.75778,26241.45395,8258.148378,11834.32784,0,1349.38,16218,64061.68794,17567.38,85896.42206,505.2730709,608.6106003,25323.93474,37485.66941,11796.68705,16905.22567,0,1927.5766,23167.26,91511.51687,25094.8366,58446.59313,343.803489,491.4201749
-17.43047159,24.46748305,Sesheke,Zambia,22888,Western,Sesheke,0.02,141,0,2,139,30,255,287,0.02,0,18.687,Sesheke,97.577,0,0,-0.18,0,"maize, groundnut, tropical_fruit, sorghum, cassava",33906,12898,379,0,No,7.707,2.181,8.597,20.166,0,8.597,141,31.463,0.223,3.387,72930.7,4.72,5,10.34,Reserved,"0,0,0,0","0,0,0,0",0,low,1.815013967,2091.701296,POINT (24.4674830533305 -17.430471586439),466,1,1.051619969,171,120,0,10,10,44,56,"[0.879, 35697.52, 862.75, 180.79, 17333.46, 2160.0, 54077.78, 7.08, 6.83, 0.249, 0.992, 23.99, 21.81, 8758.01]",0.879,35697.52,862.75,180.79,17333.46,2160,54077.78,7.08,6.83,0.249,0.992,23.99,21.81,8758.01,85,23987,6774,30761,5100,708,3240,9048,20760,96266.52,1614.75998,3003.220016,1686.300004,2453.727521,0,2341.40197,3513.767419,1112.958002,1594.922889,0,4816.263853,7227.819581,2289.354611,3280.756383,0,371.88503,4443.12,17614.19443,4815.00503,78652.32557,655.4360464,695.5610884,12409.43044,18622.96732,5898.677413,8453.091311,0,958.187,11448,45384.16649,12406.187,50882.35351,424.0196126,527.4045043,17726.75432,26602.73313,8426.205037,12075.16119,0,1368.76109,16353.36,64830.85368,17722.12109,31435.66632,261.963886,409.6482285
-9.267714958,31.67959193,,Zambia,24480,Northern,Senga Hill,0.02,271,1,1,269,124,748,552,0.02,0,58.452,Mbala,42.297,0,1,-0.32,1,,,,,0,No,6.811,2.534,13.942,57.899,36.495,13.942,271,60.123,0.222,8.403,161944.3,4.4,5.7,49.89,Reserved,"0,0,0,0","0,0,0,0",0,low,1.459996889,1972.897101,POINT (31.6795919253762 -9.267714957901999),471,1,1.041523093,395,277,0,23,23,100,131,"[0.8848, 82155.49, 2057.75, 415.59, 40011.41, 4986.0, 125080.63, 16.57, 15.71, 0.857, 0.984, 55.14, 102.42, 20124.95]",0.8848,82155.49,2057.75,415.59,40011.41,4986,125080.63,16.57,15.71,0.857,0.984,55.14,102.42,20124.95,210,59262,16806,76068,12600,1657,7479,21736,47921,227880.49,3777.384952,6825.500037,3878.490009,5643.573299,0,5477.208181,7985.835043,2559.803406,3668.322645,0,11266.61723,16426.86268,5265.515605,7545.73968,0,854.86863,10256.202,40504.7352,11111.07063,187375.7548,676.4467682,716.5589366,29029.20336,42324.92573,13566.95805,19442.11002,0,2202.627,26425.8,104363.1972,28628.427,123517.2928,445.9108045,549.2625265,41467.94314,60460.75711,19380.27158,27772.87074,0,3146.43189,37749.006,149081.8426,40895.43789,78798.64743,284.4716514,432.1086113
-10.28967874,29.38889598,,Zambia,21186,Luapula,Chipili,0.02,203,0,7,196,9,515,413,0.02,0,65.515,Kawambwa,199.702,0,1,-0.55,1,"cassava, maize, groundnut, tropical_fruit, other_pulses",158868,27396,527,0,No,10.855,0.232,56.113,56.497,5.714,53.03,203,47.082,0.232,6.195,120168.3,4.45,31.54,22.94,Construction license,"0,0,0,0","0,0,0,0",0,low,1.041388624,1990.115649,POINT (29.3888959841214 -10.289678737669),473,1,1.02961765,212,149,0,12,12,54,71,"[0.8876, 43677.93, 1093.35, 220.82, 21522.38, 2682.0, 66722.33, 8.8, 8.35, 0.455, 0.985, 29.32, 51.88, 10701.09]",0.8876,43677.93,1093.35,220.82,21522.38,2682,66722.33,8.8,8.35,0.455,0.985,29.32,51.88,10701.09,155,43741,12390,56131,9300,880,4023,14203,25777,139788.93,2047.284974,3685.77002,2023.560004,2944.473026,0,2968.563212,4312.350923,1335.549603,1913.907467,0,6106.334528,8870.505849,2747.225533,3936.907659,0,454.22674,5516.874,21660.97357,5971.10074,118127.9564,792.8050767,832.8795783,15733.38503,22855.45989,7078.412896,10143.70957,0,1170.346,14214.6,55810.96739,15384.946,83977.96261,563.6104873,666.8651585,22474.99208,32648.80884,10111.44604,14490.19343,0,1671.82822,20305.422,79725.4404,21977.25022,60063.4896,403.1106685,550.6089921
-9.652354437,30.85907067,,Zambia,16358,Northern,Mpulungu,0.01,146,1,2,143,18,356,297,0.01,0,72.178,Kasama,54.869,0,0,-0.54,0,"maize, cassava, other_pulses, groundnut, small_millet",74713,21053,339,0,No,18.272,0.751,34.237,39.355,34.604,34.234,146,33.431,0.229,5.158,94505.4,4.45,8.04,35.23,Construction license,"0,0,0,0","0,0,0,0",0,low,1.470684269,1995.98119,POINT (30.859070665348 -9.6523544371369),474,1,1.041827048,164,115,0,10,10,42,53,"[0.8784, 34846.81, 873.25, 176.37, 16611.24, 2070.0, 52665.79, 7.03, 6.67, 0.364, 0.986, 23.38, 40.01, 8534.99]",0.8784,34846.81,873.25,176.37,16611.24,2070,52665.79,7.03,6.67,0.364,0.986,23.38,40.01,8534.99,129,36403.8,10316,46719.8,7740,703,3105,11548,19895,113009.61,1528.254981,2866.710015,1686.300004,2453.727521,0,2215.969722,3354.050718,1112.958002,1594.922889,0,4558.249718,6899.282327,2289.354611,3280.756383,0,362.79309,4257.99,17027.64304,4620.78309,95981.96696,834.6257997,874.8065222,11744.63953,17776.46881,5898.677413,8453.091311,0,934.761,10971,43872.87706,11905.761,69136.73294,601.1889821,704.7173386,16777.10677,25393.51799,8426.205037,12075.16119,0,1335.29727,15671.97,62671.99098,17007.26727,50337.61902,437.7184263,585.6077069
-17.444007,24.36982249,,Zambia,13223,Western,Sesheke,0.04,485,2,3,480,129,1016,987,0.04,0,7.695,Sesheke,106.801,0,0,0,0,"maize, groundnut, tropical_fruit, sorghum, cassava",33906,12898,379,100,Yes,0,1.267,0,17.945,0.736,0,485,108.31,0.223,10.623,239050.7,4.73,0,0,Reserved,"0,0,0,0","0,0,0,0",0,low,1.946312431,2093.312667,POINT (24.3698224868386 -17.4440069968597),475,1,1.055354167,614,430,2,35,35,155,203,"[0.7608, 139660.94, 3627.15, 645.71, 62111.58, 7740.0, 205399.67, 31.07, 31.07, 0.0, 1.0, 105.29, 0.0, 38431.18]",0.7608,139660.94,3627.15,645.71,62111.58,7740,205399.67,31.07,31.07,0,1,105.29,0,38431.18,266,75065.2,21246,96311.2,15960,3107,11610,30677,74390,341039.14,5853.504926,10579.52506,5902.050013,8588.046325,7508.05,8487.582143,12378.04432,3895.353009,5582.230111,1801.932,17458.95647,25461.63716,8012.741139,11482.64734,3706.574124,1328.22547,15921.18,66122.55623,17249.40547,274916.5838,639.3408925,679.4557889,44984.18536,65603.63488,20645.37095,29585.81959,9550.2396,3422.263,41022,170369.2504,44444.263,170669.8896,396.9067201,500.2654712,64259.4844,93714.17352,29491.71763,42263.06417,13642.42717,4888.67041,58599.54,243370.8669,63488.21041,97668.2731,227.1355188,374.7825198
-15.2833808,27.4282197,,Zambia,11832,Central,Mumbwa,0.02,110,2,2,106,21,135,224,0.02,0,52.88,Mumbwa,73.565,0,1,-0.67,1,"maize, cotton, soybean, groundnut, sunflower",200687,15736,420,0,No,0.579,1.895,2.222,17.075,14.19,0.526,110,26.502,0.241,2.696,57510.4,4.53,13.47,99.55,Operational (no license),"0,0,0,0","0,0,0,0",0,low,1.342209232,2013.417413,POINT (27.4282197035155 -15.2833808026645),478,1,1.038173149,131,92,0,8,8,34,42,"[0.8774, 27939.86, 699.98, 141.37, 13288.99, 1656.0, 42180.9, 5.64, 5.34, 0.291, 0.986, 18.75, 30.26, 6843.76]",0.8774,27939.86,699.98,141.37,13288.99,1656,42180.9,5.64,5.34,0.291,0.986,18.75,30.26,6843.76,67,18907.4,5392,24299.4,4020,564,2484,7068,15916,75223.26,1211.069985,2320.670012,1349.040003,1962.982017,0,1756.051478,2715.183915,890.366402,1275.938311,0,3612.19789,5585.133312,1831.483689,2624.605106,0,290.79809,3406.392,13653.42,3697.19009,61569.84,669.2373913,709.4242401,9307.072832,14390.47475,4718.94193,6762.473049,0,749.261,8776.8,35178.96256,9526.061,40044.29744,435.2641026,538.8082439,13295.06574,20556.65742,6740.964029,9660.128954,0,1070.31227,12537.576,50252.81614,13607.88827,24970.44386,271.4178681,419.3296971
-16.16257949,28.81162488,,Zambia,18729,Lusaka,Chirundu,0.02,1290,4,11,1275,936,3914,2626,0.02,0,12.111,Chirundu,81.716,0,0,-0.61,1,"sorghum, maize, soybean, cotton, groundnut",68701,8005,232,82.862,Yes,0,0.433,0.098,15.111,11.452,0,1290,288.225,0.223,30.865,665838.7,4.49,15.4,49.74,Operational,"0,0,0,0","0,0,0,0",0,low,1.46166279,2033.220939,POINT (28.8116248797058 -16.162579487273),482,1,1.041570472,2226,1559,6,125,125,560,743,"[0.7834, 497831.1, 13970.13, 2321.17, 225190.58, 28062.0, 736991.81, 119.65, 119.65, 0.0, 1.0, 366.91, 0.0, 133921.7]",0.7834,497831.1,13970.13,2321.17,225190.58,28062,736991.81,119.65,119.65,0,1,366.91,0,133921.7,772,217858.4,61730,279588.4,46320,11965,42093,100378,269707,1147504.5,21424.40473,38222.80021,21078.75005,30671.59402,22524.15,31065.38686,44720.67624,13911.97503,19936.53611,5405.796,63901.50077,91990.43103,28616.93264,41009.45478,11119.72237,4774.64669,57723.534,236638.0416,62498.18069,910866.4584,584.2632831,624.3519173,164646.5503,237019.5841,73733.46766,105663.6414,28650.7188,12302.201,148728.6,609713.9623,161030.801,537790.5377,344.9586515,448.2497362,235196.0439,338580.2398,105327.563,150939.5149,40927.28152,17573.57807,212457.402,870970.6431,230030.9801,276533.8569,177.3789974,324.9293374
-9.987883183,29.41869752,,Zambia,6659,Luapula,Kawambwa,0.04,156,3,2,151,37,364,318,0.04,0,43.585,Kawambwa,199.48,0,1,-0.49,1,"maize, cassava, sugarcane, groundnut, other_pulses",157316,45822,705,0,No,5.967,0.186,30.676,32.53,28.143,28.317,156,37.367,0.24,4.07,84404.2,4.34,0,19.33,Reserved,"0,0,0,0","0,0,0,0",0,low,1.576933066,1957.264219,POINT (29.4186975204913 -9.987883183002699),486,1,1.044848821,193,136,0,11,11,49,65,"[0.891, 40435.19, 1007.38, 201.71, 19644.59, 2448.0, 61170.53, 8.46, 8.32, 0.139, 0.997, 26.77, 9.94, 9772.8]",0.891,40435.19,1007.38,201.71,19644.59,2448,61170.53,8.46,8.32,0.139,0.997,26.77,9.94,9772.8,102,28784.4,8140,36924.4,6120,846,3672,10638,23528,111525.59,1874.274976,3344.495018,1854.930004,2699.100274,0,2717.698716,3913.059171,1224.253803,1754.415178,0,5590.306258,8049.162715,2518.290072,3608.832021,0,414.91747,5035.536,19766.59107,5450.45347,91758.99893,674.6985216,714.7753853,14403.80319,20739.21361,6488.545154,9298.400443,0,1069.063,12974.4,50929.9624,14043.463,60595.6276,445.5560853,548.8168427,20575.69698,29625.77098,9268.82554,13282.67731,0,1527.14641,18533.808,72752.97081,20060.95441,38772.61919,285.0927881,432.5998059
-15.03837333,22.67502973,,Zambia,14629,Western,Kalabo,0.03,157,0,0,157,41,336,320,0.03,0,4.767,Kalabo,341.763,0,0,-0.2,0,"cassava, maize, pearl_millet, small_millet, rice",42047,16194,271,0,No,1.517,0.55,0.831,58.214,1.66,0.831,157,34.069,0.217,3.109,73588.9,4.74,63.26,15.5,Reserved,"0,0,0,0","0,0,0,0",0,low,0.815232907,2122.840088,POINT (22.6750297257432 -15.038373326395),490,1,1.02318566,198,139,0,12,12,51,64,"[0.872, 41904.99, 976.73, 212.66, 20077.93, 2502.0, 63056.32, 8.18, 8.04, 0.146, 0.997, 28.2, 11.77, 10294.48]",0.872,41904.99,976.73,212.66,20077.93,2502,63056.32,8.18,8.04,0.146,0.997,28.2,11.77,10294.48,78,22011.6,6218,28229.6,4680,818,3753,9251,24047,103432.59,1845.439977,3481.005019,2023.560004,2944.473026,0,2675.887966,4072.775872,1335.549603,1913.907467,0,5504.301546,8377.699968,2747.225533,3936.907659,0,437.44162,5146.614,20566.13471,5584.05562,82866.45529,596.1615489,636.3346109,14182.20622,21585.71212,7078.412896,10143.70957,0,1127.098,13260.6,52990.04081,14387.698,50442.54919,362.8960373,466.404656,20259.14779,30834.98613,10111.44604,14490.19343,0,1610.04886,18942.642,75695.77339,20552.69086,27736.81661,199.5454432,347.4065285
-11.9068525,33.16045727,Magodi,Zambia,16027,Eastern,Chasefu,0.04,157,0,0,157,51,229,320,0.04,0,44.419,Lundazi,195.959,0,0,-0.35,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,0,No,7.567,2.64,10.417,41.57,163.624,10.417,157,34.069,0.217,3.108,73575.8,4.31,5.67,10.6,Operational,"0,0,0,0","0,0,0,0",0,low,0.403780704,1943.624878,POINT (33.1604572678019 -11.9068525028924),491,1,1.011483739,208,146,0,12,12,53,69,"[0.8888, 43756.13, 1090.22, 218.3, 21089.05, 2628.0, 66029.11, 9.15, 9.0, 0.15, 0.997, 28.97, 11.55, 10575.16]",0.8888,43756.13,1090.22,218.3,21089.05,2628,66029.11,9.15,9,0.15,0.997,28.97,11.55,10575.16,78,22011.6,6216,28227.6,4680,915,3942,9537,25258,106778.73,1989.614975,3617.515019,2023.560004,2944.473026,0,2884.941714,4232.492573,1335.549603,1913.907467,0,5934.325105,8706.237222,2747.225533,3936.907659,0,449.0431,5405.796,21324.69552,5854.8391,85454.03448,585.301606,625.4032437,15290.19108,22432.21064,7078.412896,10143.70957,0,1156.99,13928.4,54944.52419,15085.39,51834.20581,355.0288069,458.353396,21841.89371,32044.20127,10111.44604,14490.19343,0,1652.7493,19896.588,78487.73446,21549.3373,28290.99554,193.7739421,341.3721428
-14.56369222,30.98073445,,Zambia,16847,Eastern,Nyimba,0.02,285,0,2,283,125,843,580,0.02,0,18.619,Nyimba,170.663,0,0,-0.61,0,"maize, groundnut, sunflower, cotton, tropical_fruit",157913,14940,304,0,No,1.586,3.436,3.312,16.689,53.004,2.735,285,62.711,0.22,6.659,145262.3,4.31,2.48,2.89,Construction license,"0,0,0,0","0,0,0,0",0,low,1.856401033,1932.681745,POINT (30.980734445609 -14.5636922161968),492,1,1.052797039,410,287,0,23,23,104,137,"[0.8946, 85228.99, 2195.78, 424.44, 41455.87, 5166.0, 129277.68, 18.09, 17.5, 0.583, 0.993, 56.36, 47.0, 20570.98]",0.8946,85228.99,2195.78,424.44,41455.87,5166,129277.68,18.09,17.5,0.583,0.993,56.36,47,20570.98,166,46845.2,13318,60163.2,9960,1809,7749,19518,49651,214561.19,3950.39495,7098.520038,3878.490009,5643.573299,0,5728.072678,8305.268445,2559.803406,3668.322645,0,11782.6455,17083.93719,5265.515605,7545.73968,0,873.07308,10626.462,41677.83797,11499.53508,172883.352,602.3810175,642.449084,30358.78519,44017.92276,13566.95805,19442.11002,0,2249.532,27379.8,107385.776,29629.332,107175.414,373.4334982,476.6715888,43367.23824,62879.18739,19380.27158,27772.87074,0,3213.43524,39111.786,153399.568,42325.22124,61161.62204,213.106697,360.5813355
